timestamp,accel_z,latitude,longitude,wave_height
2025-04-24 17:17:37.178686,10.03,37.8631,-122.3132,6.3252999999999915
2025-04-24 17:17:38.161500,10.05,37.8631,-122.3132,6.3225999999999924
2025-04-24 17:17:39.092500,10.05,37.8631,-122.3132,6.319799999999992
2025-04-24 17:17:41.982073,10.07,37.8631,-122.3132,6.317099999999992
2025-04-24 17:17:43.411201,10.07,37.8631,-122.3132,6.314099999999992
2025-04-24 17:17:43.953704,10.05,37.8631,-122.3132,6.310899999999992
2025-04-24 17:17:44.904257,10.05,37.8631,-122.3132,6.307499999999992
2025-04-24 17:17:47.018538,9.84,37.8631,-122.3132,6.301599999999992
2025-04-24 17:20:52.417586,10.05,37.8631,-122.3132,6.295499999999992
2025-04-24 17:20:53.585562,10.08,37.8631,-122.3132,6.289599999999992
2025-04-24 17:20:54.577569,10.05,37.8631,-122.3132,6.283399999999992
2025-04-24 17:20:57.395980,10.05,37.8631,-122.3132,6.277399999999993
2025-04-24 17:21:00.220373,10.05,37.8631,-122.3132,6.271199999999992
2025-04-24 17:21:02.458799,10.04,37.8631,-122.3132,6.264699999999992
2025-04-24 17:21:07.408428,10.04,37.8631,-122.3132,6.257899999999993
2025-04-24 17:21:07.593842,10.07,37.8631,-122.3132,6.251099999999992
2025-04-24 17:21:08.594626,10.03,37.8631,-122.3132,6.243899999999992
2025-04-24 17:21:09.547799,10.06,37.8631,-122.3132,6.236799999999993
2025-04-24 17:21:13.422625,10.07,37.8631,-122.3132,6.228899999999993
2025-04-24 17:21:14.345934,10.06,37.8631,-122.3132,6.221499999999994
2025-04-24 17:21:17.376626,10.08,37.8631,-122.3132,6.214299999999993
2025-04-24 17:21:22.419754,10.07,37.8631,-122.3132,6.2074999999999925
2025-04-24 17:21:23.540811,10.04,37.8631,-122.3132,6.200799999999992
2025-04-24 17:21:24.491600,10.06,37.8631,-122.3132,6.193699999999993
2025-04-24 17:21:27.480381,10.05,37.8631,-122.3132,6.187699999999993
2025-04-24 17:21:30.463340,10.08,37.8631,-122.3132,6.1826999999999925
2025-04-24 17:21:37.506682,10.07,37.8631,-122.3132,6.177799999999992
2025-04-24 17:21:37.733049,10.07,37.8631,-122.3132,6.172399999999993
2025-04-24 17:21:38.698638,10.07,37.8631,-122.3132,6.1670999999999925
2025-04-24 17:21:42.489962,10.08,37.8631,-122.3132,6.162199999999993
2025-04-24 17:21:43.498343,10.06,37.8631,-122.3132,6.157099999999994
2025-04-24 17:21:44.409439,10.07,37.8631,-122.3132,6.152699999999993
2025-04-24 17:21:45.456805,10.07,37.8631,-122.3132,6.148699999999993
2025-04-24 17:21:52.480071,10.07,37.8631,-122.3132,6.1449999999999925
2025-04-24 17:21:53.681214,10.07,37.8631,-122.3132,6.141399999999993
2025-04-24 17:21:57.468375,10.06,37.8631,-122.3132,6.137599999999993
2025-04-24 17:21:59.526820,10.08,37.8631,-122.3132,6.135599999999994
2025-04-24 17:22:00.414700,10.07,37.8631,-122.3132,6.134099999999993
2025-04-24 17:22:02.464541,10.08,37.8631,-122.3132,6.132799999999993
2025-04-24 17:22:07.481762,10.08,37.8631,-122.3132,6.1315999999999935
2025-04-24 17:22:07.701936,10.05,37.8631,-122.3132,6.130199999999993
2025-04-24 17:22:08.710086,10.06,37.8631,-122.3132,6.128599999999993
2025-04-24 17:22:09.695713,10.05,37.8631,-122.3132,6.126599999999994
2025-04-24 17:22:13.529611,10.07,37.8631,-122.3132,6.124699999999993
2025-04-24 17:22:14.367642,10.06,37.8631,-122.3132,6.1228999999999925
2025-04-24 17:22:15.381594,10.06,37.8631,-122.3132,6.121099999999993
2025-04-24 17:22:22.557773,10.06,37.8631,-122.3132,6.118699999999993
2025-04-24 17:22:23.716143,10.06,37.8631,-122.3132,6.116399999999993
2025-04-24 17:22:24.684546,10.06,37.8631,-122.3132,6.113899999999993
2025-04-24 17:22:27.493081,10.03,37.8631,-122.3132,6.111499999999993
2025-04-24 17:22:29.488988,10.0,37.8631,-122.3132,6.1090999999999935
2025-04-24 17:22:30.527430,9.98,37.8631,-122.3132,6.106399999999994
2025-04-24 17:22:32.619899,10.14,37.8631,-122.3132,6.104799999999994
2025-04-24 17:22:37.578713,10.06,37.8631,-122.3132,6.102999999999993
2025-04-24 17:22:37.782916,10.06,37.8631,-122.3132,6.1010999999999935
2025-04-24 17:22:38.749777,10.01,37.8631,-122.3132,6.098999999999994
2025-04-24 17:22:39.740598,10.07,37.8631,-122.3132,6.0972999999999935
2025-04-24 17:22:43.580773,10.07,37.8631,-122.3132,6.100199999999993
2025-04-24 17:22:44.514109,10.06,37.8631,-122.3132,6.1033999999999935
2025-04-24 17:22:45.486861,10.04,37.8631,-122.3132,6.106099999999993
2025-04-24 17:22:52.563793,10.06,37.8631,-122.3132,6.109199999999993
2025-04-24 17:22:53.782463,10.06,37.8631,-122.3132,6.112499999999993
2025-04-24 17:22:54.756854,10.06,37.8631,-122.3132,6.116099999999994
2025-04-24 17:22:57.599431,10.09,37.8631,-122.3132,6.120499999999994
2025-04-24 17:22:59.506952,10.07,37.8631,-122.3132,6.1254999999999935
2025-04-24 17:23:00.446117,10.06,37.8631,-122.3132,6.130399999999994
2025-04-24 17:23:02.612696,10.06,37.8631,-122.3132,6.135999999999994
2025-04-24 17:23:07.557331,10.06,37.8631,-122.3132,6.141599999999994
2025-04-24 17:23:07.783493,10.05,37.8631,-122.3132,6.146799999999994
2025-04-24 17:23:08.767656,10.06,37.8631,-122.3132,6.151699999999993
2025-04-24 17:23:09.737995,10.07,37.8631,-122.3132,6.156499999999994
2025-04-24 17:23:13.606063,10.07,37.8631,-122.3132,6.161199999999994
2025-04-24 17:23:14.644412,10.06,37.8631,-122.3132,6.166199999999994
2025-04-24 17:23:15.551563,10.06,37.8631,-122.3132,6.171499999999994
2025-04-24 17:23:22.624613,10.06,37.8631,-122.3132,6.176499999999994
2025-04-24 17:23:23.803840,10.05,37.8631,-122.3132,6.180599999999994
2025-04-24 17:23:24.750259,9.99,37.8631,-122.3132,6.183999999999995
2025-04-24 17:23:27.719716,10.08,37.8631,-122.3132,6.187499999999995
2025-04-24 17:23:29.612664,10.04,37.8631,-122.3132,6.1905999999999946
2025-04-24 17:23:32.788179,10.07,37.8631,-122.3132,6.1932999999999945
2025-04-24 17:23:37.894100,10.1,37.8631,-122.3132,6.196499999999994
2025-04-24 17:23:38.923583,10.06,37.8631,-122.3132,6.199299999999995
2025-04-24 17:23:43.731304,10.06,37.8631,-122.3132,6.201799999999994
2025-04-24 17:23:44.622964,10.07,37.8631,-122.3132,6.204199999999995
2025-04-24 17:23:45.635024,10.08,37.8631,-122.3132,6.206699999999994
2025-04-24 17:23:52.745270,10.08,37.8631,-122.3132,6.209499999999994
2025-04-24 17:23:53.925420,10.07,37.8631,-122.3132,6.211299999999994
2025-04-24 17:23:54.863626,10.08,37.8631,-122.3132,6.212999999999995
2025-04-24 17:23:57.771134,10.07,37.8631,-122.3132,6.214499999999994
2025-04-24 17:23:59.696354,10.08,37.8631,-122.3132,6.215899999999995
2025-04-24 17:24:00.632055,10.07,37.8631,-122.3132,6.2176999999999945
2025-04-24 17:24:02.803117,10.08,37.8631,-122.3132,6.219899999999995
2025-04-24 17:24:07.745647,10.06,37.8631,-122.3132,6.222399999999995
2025-04-24 17:24:07.977102,10.07,37.8631,-122.3132,6.224699999999995
2025-04-24 17:24:08.947710,10.06,37.8631,-122.3132,6.226699999999995
2025-04-24 17:24:09.878617,10.07,37.8631,-122.3132,6.228799999999994
2025-04-24 17:24:13.759978,10.07,37.8631,-122.3132,6.231199999999995
2025-04-24 17:24:14.708255,10.07,37.8631,-122.3132,6.2336999999999945
2025-04-24 17:24:15.596461,10.07,37.8631,-122.3132,6.236399999999994
2025-04-24 17:24:22.804436,10.07,37.8631,-122.3132,6.239499999999994
2025-04-24 17:24:23.978777,10.07,37.8631,-122.3132,6.2435999999999945
2025-04-24 17:24:24.893833,10.08,37.8631,-122.3132,6.249399999999994
2025-04-24 17:24:27.842213,10.07,37.8631,-122.3132,6.253599999999994
2025-04-24 17:24:41.811747,0.0,0.0,0.0,6.157299999999995
2025-04-24 17:24:43.699778,0.0,37.8631,-122.3132,5.960499999999994
2025-04-24 17:24:45.593246,10.06,37.8631,-122.3132,5.764599999999994
2025-04-24 17:24:47.469011,10.07,37.8631,-122.3132,5.568499999999995
2025-04-24 17:24:52.819508,10.08,37.8631,-122.3132,5.370199999999995
2025-04-24 17:24:53.061325,10.07,37.8631,-122.3132,5.171899999999995
2025-04-24 17:24:57.875258,10.05,37.8631,-122.3132,4.974099999999995
2025-04-24 17:24:58.840924,10.1,37.8631,-122.3132,4.776599999999994
2025-04-24 17:24:59.793416,10.07,37.8631,-122.3132,4.579099999999995
2025-04-24 17:25:00.781035,10.06,37.8631,-122.3132,4.381499999999994
2025-04-24 17:25:01.671567,10.07,37.8631,-122.3132,4.183199999999995
2025-04-24 17:25:08.158647,10.05,37.8631,-122.3132,3.9843999999999946
2025-04-24 17:25:10.012117,10.05,37.8631,-122.3132,3.7855999999999943
2025-04-24 17:25:12.881572,10.07,37.8631,-122.3132,3.586599999999995
2025-04-24 17:25:13.810703,10.06,37.8631,-122.3132,3.387599999999994
